_LOCATION_,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag_Codes
PRY,OILPROD,TOT,KTOE,A,2020,0,
RWA,OILPROD,TOT,KTOE,A,2006,0,
RWA,OILPROD,TOT,KTOE,A,2008,0,
RWA,OILPROD,TOT,KTOE,A,2005,0,
RWA,OILPROD,TOT,KTOE,A,2020,0,
RWA,OILPROD,TOT,KTOE,A,2004,0,
RWA,OILPROD,TOT,KTOE,A,2011,0,
RWA,OILPROD,TOT,KTOE,A,2003,0,
RWA,OILPROD,TOT,KTOE,A,2010,0,
RWA,OILPROD,TOT,KTOE,A,2014,0,
RWA,OILPROD,TOT,KTOE,A,2002,0,
RWA,OILPROD,TOT,KTOE,A,2016,0,
RWA,OILPROD,TOT,KTOE,A,2018,0,
RWA,OILPROD,TOT,KTOE,A,2015,0,
RWA,OILPROD,TOT,KTOE,A,2001,0,
RWA,OILPROD,TOT,KTOE,A,2007,0,
RWA,OILPROD,TOT,KTOE,A,2019,0,
RWA,OILPROD,TOT,KTOE,A,2012,0,
RWA,OILPROD,TOT,KTOE,A,2017,0,
RWA,OILPROD,TOT,KTOE,A,2021,0,
RWA,OILPROD,TOT,KTOE,A,2009,0,
RWA,OILPROD,TOT,KTOE,A,2013,0,
SEN,OILPROD,TOT,KTOE,A,2009,0,
SEN,OILPROD,TOT,KTOE,A,2012,0,
SEN,OILPROD,TOT,KTOE,A,2007,0,
SEN,OILPROD,TOT,KTOE,A,2016,0,
SEN,OILPROD,TOT,KTOE,A,2021,0,
SEN,OILPROD,TOT,KTOE,A,2017,0,
SEN,OILPROD,TOT,KTOE,A,2001,0,
SEN,OILPROD,TOT,KTOE,A,2003,0,
SEN,OILPROD,TOT,KTOE,A,2004,0,
SEN,OILPROD,TOT,KTOE,A,2018,0,
SEN,OILPROD,TOT,KTOE,A,2010,0,
SEN,OILPROD,TOT,KTOE,A,2011,0,
SEN,OILPROD,TOT,KTOE,A,2014,0,
SEN,OILPROD,TOT,KTOE,A,2008,0,
SEN,OILPROD,TOT,KTOE,A,2013,0,
SEN,OILPROD,TOT,KTOE,A,2020,0,
SEN,OILPROD,TOT,KTOE,A,2006,0,
SEN,OILPROD,TOT,KTOE,A,2002,0,
SEN,OILPROD,TOT,KTOE,A,2019,0,
SEN,OILPROD,TOT,KTOE,A,2005,0,
SEN,OILPROD,TOT,KTOE,A,2015,0,
SGP,OILPROD,TOT,KTOE,A,2016,0,
SGP,OILPROD,TOT,KTOE,A,2013,0,
SGP,OILPROD,TOT,KTOE,A,2014,0,
SGP,OILPROD,TOT,KTOE,A,2021,0,
SGP,OILPROD,TOT,KTOE,A,2008,0,
SGP,OILPROD,TOT,KTOE,A,2004,0,
SGP,OILPROD,TOT,KTOE,A,2001,0,
SGP,OILPROD,TOT,KTOE,A,2009,0,
SGP,OILPROD,TOT,KTOE,A,2006,0,
SGP,OILPROD,TOT,KTOE,A,2020,0,
SGP,OILPROD,TOT,KTOE,A,2015,0,
SGP,OILPROD,TOT,KTOE,A,2003,0,
SGP,OILPROD,TOT,KTOE,A,2005,0,
SGP,OILPROD,TOT,KTOE,A,2018,0,
SGP,OILPROD,TOT,KTOE,A,2019,0,
SGP,OILPROD,TOT,KTOE,A,2017,0,
SGP,OILPROD,TOT,KTOE,A,2012,0,
SGP,OILPROD,TOT,KTOE,A,2007,0,
SGP,OILPROD,TOT,KTOE,A,2010,0,
SGP,OILPROD,TOT,KTOE,A,2002,0,
SGP,OILPROD,TOT,KTOE,A,2011,0,
SLV,OILPROD,TOT,KTOE,A,2013,0,
SLV,OILPROD,TOT,KTOE,A,2017,0,
SLV,OILPROD,TOT,KTOE,A,2021,0,
SLV,OILPROD,TOT,KTOE,A,2012,0,
SLV,OILPROD,TOT,KTOE,A,2005,0,
SLV,OILPROD,TOT,KTOE,A,2011,0,
SLV,OILPROD,TOT,KTOE,A,2002,0,
SLV,OILPROD,TOT,KTOE,A,2010,0,
SLV,OILPROD,TOT,KTOE,A,2007,0,
SLV,OILPROD,TOT,KTOE,A,2014,0,
SLV,OILPROD,TOT,KTOE,A,2016,0,
SLV,OILPROD,TOT,KTOE,A,2004,0,
SLV,OILPROD,TOT,KTOE,A,2015,0,
SLV,OILPROD,TOT,KTOE,A,2009,0,
SLV,OILPROD,TOT,KTOE,A,2006,0,
SLV,OILPROD,TOT,KTOE,A,2001,0,
SLV,OILPROD,TOT,KTOE,A,2018,0,
SLV,OILPROD,TOT,KTOE,A,2020,0,
SLV,OILPROD,TOT,KTOE,A,2003,0,
SLV,OILPROD,TOT,KTOE,A,2008,0,
SLV,OILPROD,TOT,KTOE,A,2019,0,
SVN,OILPROD,TOT,KTOE,A,2007,0,
SVN,OILPROD,TOT,KTOE,A,2008,0,
SVN,OILPROD,TOT,KTOE,A,2006,0,
SVN,OILPROD,TOT,KTOE,A,2010,0,
SVN,OILPROD,TOT,KTOE,A,2004,0,
SVN,OILPROD,TOT,KTOE,A,2012,0,
SVN,OILPROD,TOT,KTOE,A,2009,0,
SVN,OILPROD,TOT,KTOE,A,2005,0,
SVN,OILPROD,TOT,KTOE,A,2003,0,
SVN,OILPROD,TOT,KTOE,A,2001,0,
SVN,OILPROD,TOT,KTOE,A,2015,0,
SVN,OILPROD,TOT,KTOE,A,2011,0,
SVN,OILPROD,TOT,KTOE,A,2014,0,
SVN,OILPROD,TOT,KTOE,A,2016,0,
SVN,OILPROD,TOT,KTOE,A,2013,0,
SWE,OILPROD,TOT,KTOE,A,2016,0,
SWE,OILPROD,TOT,KTOE,A,2014,0,
SWE,OILPROD,TOT,KTOE,A,2007,0,
SWE,OILPROD,TOT,KTOE,A,2018,0,
SWE,OILPROD,TOT,KTOE,A,2017,0,
SWE,OILPROD,TOT,KTOE,A,2001,0,
SWE,OILPROD,TOT,KTOE,A,2002,0,
SWE,OILPROD,TOT,KTOE,A,2012,0,
SWE,OILPROD,TOT,KTOE,A,2013,0,
SWE,OILPROD,TOT,KTOE,A,2020,0,
SWE,OILPROD,TOT,KTOE,A,2010,0,
SWE,OILPROD,TOT,KTOE,A,2005,0,
SWE,OILPROD,TOT,KTOE,A,2008,0,
SWE,OILPROD,TOT,KTOE,A,2009,0,
SWE,OILPROD,TOT,KTOE,A,2011,0,
SWE,OILPROD,TOT,KTOE,A,2006,0,
SWE,OILPROD,TOT,KTOE,A,2015,0,
SWE,OILPROD,TOT,KTOE,A,2003,0,
SWE,OILPROD,TOT,KTOE,A,2021,0,
SWE,OILPROD,TOT,KTOE,A,2019,0,
SWE,OILPROD,TOT,KTOE,A,2004,0,
SWZ,OILPROD,TOT,KTOE,A,2005,0,
SWZ,OILPROD,TOT,KTOE,A,2020,0,
SWZ,OILPROD,TOT,KTOE,A,2008,0,
SWZ,OILPROD,TOT,KTOE,A,2013,0,
SWZ,OILPROD,TOT,KTOE,A,2019,0,
SWZ,OILPROD,TOT,KTOE,A,2002,0,
SWZ,OILPROD,TOT,KTOE,A,2006,0,
SWZ,OILPROD,TOT,KTOE,A,2014,0,
SWZ,OILPROD,TOT,KTOE,A,2004,0,
SWZ,OILPROD,TOT,KTOE,A,2017,0,
SWZ,OILPROD,TOT,KTOE,A,2016,0,
SWZ,OILPROD,TOT,KTOE,A,2015,0,
SWZ,OILPROD,TOT,KTOE,A,2018,0,
SWZ,OILPROD,TOT,KTOE,A,2009,0,
SWZ,OILPROD,TOT,KTOE,A,2001,0,
SWZ,OILPROD,TOT,KTOE,A,2012,0,
SWZ,OILPROD,TOT,KTOE,A,2011,0,
SWZ,OILPROD,TOT,KTOE,A,2003,0,
SWZ,OILPROD,TOT,KTOE,A,2007,0,
SWZ,OILPROD,TOT,KTOE,A,2010,0,
SWZ,OILPROD,TOT,KTOE,A,2021,0,
TGO,OILPROD,TOT,KTOE,A,2009,0,
TGO,OILPROD,TOT,KTOE,A,2008,0,
TGO,OILPROD,TOT,KTOE,A,2005,0,
TGO,OILPROD,TOT,KTOE,A,2014,0,
TGO,OILPROD,TOT,KTOE,A,2017,0,
TGO,OILPROD,TOT,KTOE,A,2007,0,
TGO,OILPROD,TOT,KTOE,A,2012,0,
TGO,OILPROD,TOT,KTOE,A,2011,0,
TGO,OILPROD,TOT,KTOE,A,2002,0,
TGO,OILPROD,TOT,KTOE,A,2016,0,
TGO,OILPROD,TOT,KTOE,A,2021,0,
TGO,OILPROD,TOT,KTOE,A,2015,0,
TGO,OILPROD,TOT,KTOE,A,2003,0,
TGO,OILPROD,TOT,KTOE,A,2004,0,
TGO,OILPROD,TOT,KTOE,A,2013,0,
TGO,OILPROD,TOT,KTOE,A,2010,0,
TGO,OILPROD,TOT,KTOE,A,2019,0,
TGO,OILPROD,TOT,KTOE,A,2006,0,
TGO,OILPROD,TOT,KTOE,A,2001,0,
TGO,OILPROD,TOT,KTOE,A,2020,0,
TGO,OILPROD,TOT,KTOE,A,2018,0,
TZA,OILPROD,TOT,KTOE,A,2004,0,
TZA,OILPROD,TOT,KTOE,A,2007,0,
TZA,OILPROD,TOT,KTOE,A,2016,0,
TZA,OILPROD,TOT,KTOE,A,2002,0,
TZA,OILPROD,TOT,KTOE,A,2010,0,
TZA,OILPROD,TOT,KTOE,A,2001,0,
TZA,OILPROD,TOT,KTOE,A,2014,0,
TZA,OILPROD,TOT,KTOE,A,2020,0,
TZA,OILPROD,TOT,KTOE,A,2008,0,
TZA,OILPROD,TOT,KTOE,A,2013,0,
TZA,OILPROD,TOT,KTOE,A,2009,0,
TZA,OILPROD,TOT,KTOE,A,2017,0,
TZA,OILPROD,TOT,KTOE,A,2006,0,
TZA,OILPROD,TOT,KTOE,A,2005,0,
TZA,OILPROD,TOT,KTOE,A,2018,0,
TZA,OILPROD,TOT,KTOE,A,2021,0,
TZA,OILPROD,TOT,KTOE,A,2019,0,
TZA,OILPROD,TOT,KTOE,A,2003,0,
TZA,OILPROD,TOT,KTOE,A,2015,0,
TZA,OILPROD,TOT,KTOE,A,2012,0,
TZA,OILPROD,TOT,KTOE,A,2011,0,
UGA,OILPROD,TOT,KTOE,A,2018,0,
UGA,OILPROD,TOT,KTOE,A,2003,0,
UGA,OILPROD,TOT,KTOE,A,2010,0,
UGA,OILPROD,TOT,KTOE,A,2015,0,
UGA,OILPROD,TOT,KTOE,A,2012,0,
UGA,OILPROD,TOT,KTOE,A,2009,0,
UGA,OILPROD,TOT,KTOE,A,2016,0,
UGA,OILPROD,TOT,KTOE,A,2014,0,
UGA,OILPROD,TOT,KTOE,A,2019,0,
UGA,OILPROD,TOT,KTOE,A,2008,0,
UGA,OILPROD,TOT,KTOE,A,2006,0,
UGA,OILPROD,TOT,KTOE,A,2007,0,
UGA,OILPROD,TOT,KTOE,A,2017,0,
UGA,OILPROD,TOT,KTOE,A,2021,0,
UGA,OILPROD,TOT,KTOE,A,2011,0,
UGA,OILPROD,TOT,KTOE,A,2013,0,
UGA,OILPROD,TOT,KTOE,A,2001,0,
UGA,OILPROD,TOT,KTOE,A,2004,0,
UGA,OILPROD,TOT,KTOE,A,2002,0,
UGA,OILPROD,TOT,KTOE,A,2005,0,
UGA,OILPROD,TOT,KTOE,A,2020,0,
URY,OILPROD,TOT,KTOE,A,2012,0,
URY,OILPROD,TOT,KTOE,A,2021,0,
URY,OILPROD,TOT,KTOE,A,2003,0,
URY,OILPROD,TOT,KTOE,A,2008,0,
URY,OILPROD,TOT,KTOE,A,2004,0,
URY,OILPROD,TOT,KTOE,A,2013,0,
URY,OILPROD,TOT,KTOE,A,2005,0,
URY,OILPROD,TOT,KTOE,A,2014,0,
URY,OILPROD,TOT,KTOE,A,2001,0,
URY,OILPROD,TOT,KTOE,A,2019,0,
URY,OILPROD,TOT,KTOE,A,2009,0,
URY,OILPROD,TOT,KTOE,A,2015,0,
URY,OILPROD,TOT,KTOE,A,2006,0,
URY,OILPROD,TOT,KTOE,A,2020,0,
URY,OILPROD,TOT,KTOE,A,2002,0,
URY,OILPROD,TOT,KTOE,A,2007,0,
URY,OILPROD,TOT,KTOE,A,2010,0,
URY,OILPROD,TOT,KTOE,A,2011,0,
URY,OILPROD,TOT,KTOE,A,2017,0,
URY,OILPROD,TOT,KTOE,A,2018,0,
URY,OILPROD,TOT,KTOE,A,2016,0,
ZAF,OILPROD,TOT,KTOE,A,2007,0,
ZAF,OILPROD,TOT,KTOE,A,2008,0,
ZMB,OILPROD,TOT,KTOE,A,2021,0,
ZMB,OILPROD,TOT,KTOE,A,2007,0,
ZMB,OILPROD,TOT,KTOE,A,2016,0,
ZMB,OILPROD,TOT,KTOE,A,2003,0,
ZMB,OILPROD,TOT,KTOE,A,2004,0,
ZMB,OILPROD,TOT,KTOE,A,2018,0,
ZMB,OILPROD,TOT,KTOE,A,2019,0,
ZMB,OILPROD,TOT,KTOE,A,2009,0,
ZMB,OILPROD,TOT,KTOE,A,2001,0,
ZMB,OILPROD,TOT,KTOE,A,2008,0,
ZMB,OILPROD,TOT,KTOE,A,2010,0,
ZMB,OILPROD,TOT,KTOE,A,2011,0,
ZMB,OILPROD,TOT,KTOE,A,2017,0,
ZMB,OILPROD,TOT,KTOE,A,2006,0,
ZMB,OILPROD,TOT,KTOE,A,2014,0,
ZMB,OILPROD,TOT,KTOE,A,2012,0,
ZMB,OILPROD,TOT,KTOE,A,2020,0,
ZMB,OILPROD,TOT,KTOE,A,2013,0,
ZMB,OILPROD,TOT,KTOE,A,2015,0,
ZMB,OILPROD,TOT,KTOE,A,2005,0,
ZMB,OILPROD,TOT,KTOE,A,2002,0,
ZWE,OILPROD,TOT,KTOE,A,2018,0,
ZWE,OILPROD,TOT,KTOE,A,2005,0,
ZWE,OILPROD,TOT,KTOE,A,2009,0,
ZWE,OILPROD,TOT,KTOE,A,2010,0,
ZWE,OILPROD,TOT,KTOE,A,2014,0,
ZWE,OILPROD,TOT,KTOE,A,2002,0,
ZWE,OILPROD,TOT,KTOE,A,2011,0,
ZWE,OILPROD,TOT,KTOE,A,2017,0,
ZWE,OILPROD,TOT,KTOE,A,2013,0,
ZWE,OILPROD,TOT,KTOE,A,2020,0,
ZWE,OILPROD,TOT,KTOE,A,2021,0,
ZWE,OILPROD,TOT,KTOE,A,2004,0,
ZWE,OILPROD,TOT,KTOE,A,2008,0,
ZWE,OILPROD,TOT,KTOE,A,2001,0,
ZWE,OILPROD,TOT,KTOE,A,2015,0,
ZWE,OILPROD,TOT,KTOE,A,2006,0,
ZWE,OILPROD,TOT,KTOE,A,2012,0,
ZWE,OILPROD,TOT,KTOE,A,2003,0,
ZWE,OILPROD,TOT,KTOE,A,2016,0,
ZWE,OILPROD,TOT,KTOE,A,2019,0,
ZWE,OILPROD,TOT,KTOE,A,2007,0,
